"";"x"
"1029";1174
"1030";1173
"1031";1170
"1032";7
"1033";7
"1034";202
"1035";1162
"1036";105
"1037";18
"1038";2
"1039";16
"1040";1155
"1041";1153
"1042";106
"1043";155
"1044";4
"1045";7
"1046";1138
"1047";14
"1048";14
"1049";2
"1050";1130
"1051";1129
"1052";12
"1053";7
"1054";1116
"1055";1114
"1056";1115
"1057";51
"1058";1112
"1059";106
"1060";1106
"1061";17
"1062";1105
"1063";7
"1064";78
"1065";1093
"1066";1090
"1067";1088
"1068";432
"1069";1095
"1070";1084
"1071";1083
"1072";1082
"1073";1159
"1074";342
"1075";106
"1076";106
"1077";1057
"1078";106
"1079";17
"1080";17
"1081";17
"1082";236
"1083";236
"1084";236
"1085";1052
"1086";1043
"1087";1040
"1088";1038
"1089";7
"1090";1030
"1091";1035
"1092";1074
"1093";1027
"1094";1023
"1095";237
"1096";237
"1097";237
"1098";237
"1099";237
"1100";230
"1101";7
"1102";230
"1103";7
"1104";230
"1105";521
"1106";7
"1107";11
"1108";230
"1109";11
"1110";7
"1111";20
"1112";20
"1113";20
"1114";968
"1115";969
"1116";970
"1117";983
"1118";965
"1119";188
"1120";188
"1121";113
"1122";113
"1123";113
"1124";113
"1125";963
"1126";454
"1127";957
"1128";7
"1129";952
"1130";460
"1131";452
"1132";452
"1133";949
"1134";229
"1135";518
"1136";942
"1137";944
"1138";938
"1139";61
"1140";229
"1141";934
"1142";71
"1143";122
"1144";928
"1145";491
"1146";950
"1147";924
"1148";922
"1149";916
"1150";912
"1151";908
"1152";93
"1153";913
"1154";7
"1155";905
"1156";7
"1157";906
"1158";896
"1159";897
"1160";893
"1161";894
"1162";37
"1163";37
"1164";37
"1165";37
"1166";2
"1167";14
"1168";14
"1169";28
"1170";244
"1171";466
"1172";7
"1173";877
"1174";876
"1175";874
"1176";174
"1177";174
"1178";22
"1179";400
"1180";869
"1181";868
"1182";3
"1183";865
"1184";864
"1185";861
"1186";857
"1187";63
"1188";855
"1189";46
"1190";854
"1191";852
"1192";853
"1193";468
"1194";468
"1195";418
"1196";33
"1197";33
"1198";33
"1199";492
"1200";13
"1201";7
"1202";7
"1203";7
"1204";7
"1205";7
"1206";7
"1207";7
"1208";835
"1209";842
"1210";980
"1211";3
"1212";3
"1213";12
"1214";825
"1215";228
"1216";824
"1217";829
"1218";819
"1219";822
"1220";474
"1221";812
"1222";813
"1223";12
"1224";12
"1225";807
"1226";808
"1227";7
"1228";186
"1229";803
"1230";804
"1231";810
"1232";801
"1233";800
"1234";6
"1235";795
"1236";796
"1237";12
"1238";434
"1239";229
"1240";792
"1241";228
"1242";478
"1243";788
"1244";789
"1245";786
"1246";2
"1247";784
"1248";7
"1249";7
"1250";780
"1251";782
"1252";72
"1253";779
"1254";7
"1255";775
"1256";777
"1257";781
"1258";771
"1259";772
"1260";63
"1261";12
"1262";12
"1263";766
"1264";767
"1265";770
"1266";776
"1267";763
"1268";7
"1269";758
"1270";27
"1271";27
"1272";759
"1273";3
"1274";466
"1275";7
"1276";7
"1277";403
"1278";149
"1279";742
"1280";740
"1281";4
"1282";31
"1283";8
"1284";72
