"";"x"
"2383";55
"2384";302
"2385";302
"2386";15
"2387";165
"2388";1078
"2389";1542
"2390";1079
"2391";137
"2392";1080
"2393";13
"2394";1081
"2395";352
"2396";253
"2397";253
"2398";343
"2399";1543
"2400";1082
"2401";114
"2402";114
"2403";110
"2404";114
"2405";114
"2406";259
"2407";1544
"2408";1545
"2409";1083
"2410";1084
"2411";1085
"2412";153
"2413";153
"2414";1546
"2415";1086
"2416";1547
"2417";287
"2418";287
"2419";1548
"2420";1549
"2421";225
"2422";225
"2423";225
"2424";1550
"2425";332
"2426";1551
"2427";502
"2428";120
"2429";60
"2430";1
"2431";1552
"2432";243
"2433";15
"2434";1553
"2435";65
"2436";1087
"2437";70
"2438";1088
"2439";1089
"2440";46
"2441";46
"2442";17
"2443";15
"2444";429
"2445";1554
"2446";1555
"2447";147
"2448";119
"2449";147
"2450";147
"2451";25
"2452";1090
"2453";25
"2454";25
"2455";160
"2456";1556
"2457";190
"2458";9
"2459";1557
"2460";1558
"2461";1091
"2462";67
"2463";1559
"2464";1092
"2465";1093
"2466";1560
"2467";1094
"2468";175
"2469";70
"2470";70
"2471";1095
"2472";70
"2473";1096
"2474";1561
"2475";1097
"2476";536
"2477";536
"2478";480
"2479";1098
"2480";1562
"2481";1099
"2482";1563
"2483";1564
"2484";104
"2485";537
"2486";537
"2487";1565
"2488";55
"2489";7
"2490";7
"2491";7
"2492";7
"2493";7
"2494";1566
"2495";430
"2496";7
"2497";45
"2498";600
"2499";272
"2500";272
"2501";1567
"2502";1568
"2503";431
"2504";431
"2505";311
"2506";229
"2507";311
"2508";1100
"2509";16
"2510";16
"2511";16
"2512";16
"2513";16
"2514";16
"2515";52
"2516";74
"2517";17
"2518";16
"2519";126
"2520";16
"2521";53
"2522";75
"2523";17
"2524";1101
"2525";1102
"2526";4
"2527";4
"2528";255
"2529";37
"2530";37
"2531";21
"2532";17
"2533";55
"2534";1103
"2535";1104
"2536";200
"2537";62
"2538";200
"2539";1105
"2540";1106
"2541";1569
"2542";538
"2543";538
"2544";28
"2545";595
"2546";1570
"2547";202
"2548";202
"2549";202
"2550";202
"2551";1107
"2552";95
"2553";1571
"2554";257
"2555";539
"2556";539
"2557";1572
"2558";93
"2559";1573
"2560";1574
"2561";25
"2562";13
"2563";1575
"2564";616
"2565";44
"2566";1576
"2567";149
"2568";1577
"2569";432
"2570";1578
"2571";1108
"2572";1109
"2573";134
"2574";134
"2575";134
"2576";1579
"2577";73
"2578";1110
"2579";1111
"2580";7
"2581";37
"2582";1580
"2583";1581
"2584";28
"2585";28
"2586";1582
"2587";52
"2588";52
"2589";1583
"2590";109
"2591";1112
"2592";8
"2593";8
"2594";8
"2595";8
"2596";1113
"2597";159
"2598";1114
"2599";433
"2600";1584
"2601";317
"2602";317
"2603";1585
"2604";1115
"2605";1586
"2606";1116
"2607";21
"2608";41
"2609";1117
"2610";1587
"2611";1118
"2612";276
"2613";1119
"2614";1120
"2615";143
"2616";1121
"2617";1588
"2618";1122
"2619";1123
"2620";4
"2621";1124
"2622";1589
"2623";1125
"2624";1126
"2625";247
"2626";7
"2627";1127
"2628";57
"2629";137
"2630";1590
"2631";1591
"2632";1592
"2633";25
"2634";1593
"2635";1594
"2636";1595
"2637";1128
"2638";2
"2639";540
"2640";123
"2641";123
"2642";197
"2643";541
"2644";1596
"2645";1129
"2646";133
"2647";133
"2648";169
"2649";1597
"2650";1130
"2651";1131
"2652";1132
"2653";1133
"2654";24
"2655";24
"2656";1598
"2657";1134
"2658";1
"2659";1
"2660";1599
"2661";333
"2662";367
"2663";542
"2664";118
"2665";1600
"2666";1601
"2667";16
"2668";26
"2669";1602
"2670";434
"2671";1135
"2672";1136
"2673";1603
"2674";15
"2675";21
"2676";126
"2677";66
"2678";1604
"2679";136
"2680";1605
"2681";136
"2682";9
"2683";1606
"2684";33
"2685";1137
"2686";543
"2687";45
"2688";1138
"2689";135
"2690";7
"2691";7
"2692";352
"2693";1607
"2694";1139
"2695";129
"2696";158
"2697";1140
"2698";258
"2699";1608
"2700";1609
"2701";1610
"2702";435
"2703";2
"2704";1141
"2705";1611
"2706";436
"2707";1142
"2708";1143
"2709";1144
"2710";135
"2711";1612
"2712";525
"2713";1145
"2714";1
"2715";1146
"2716";1613
"2717";369
"2718";1147
"2719";1614
"2720";1615
"2721";192
"2722";226
"2723";33
"2724";76
"2725";544
"2726";544
"2727";1616
"2728";4
"2729";9
"2730";61
"2731";365
"2732";365
"2733";9
"2734";71
"2735";83
"2736";34
"2737";9
"2738";1148
"2739";38
"2740";1617
"2741";1618
"2742";1619
"2743";1620
"2744";74
"2745";1149
"2746";437
"2747";1621
"2748";1150
"2749";545
"2750";312
"2751";312
"2752";1151
"2753";242
"2754";1622
"2755";239
"2756";239
"2757";239
"2758";1623
"2759";45
"2760";438
"2761";353
"2762";147
"2763";162
"2764";1624
"2765";51
"2766";1152
"2767";1625
"2768";358
"2769";273
"2770";273
"2771";1153
"2772";487
"2773";1626
"2774";169
"2775";437
"2776";44
"2777";1154
"2778";1627
"2779";1155
"2780";546
"2781";1628
"2782";1629
"2783";1630
"2784";1156
"2785";1157
"2786";1631
"2787";1158
"2788";33
"2789";485
"2790";75
"2791";129
"2792";1632
"2793";157
"2794";223
"2795";157
"2796";288
"2797";1159
"2798";289
"2799";584
"2800";52
"2801";52
"2802";1633
"2803";438
"2804";135
"2805";101
"2806";1160
"2807";98
"2808";33
"2809";15
"2810";1161
"2811";1162
"2812";1163
"2813";196
"2814";439
"2815";1164
"2816";1165
"2817";87
"2818";209
"2819";26
"2820";209
"2821";1
"2822";361
"2823";1634
"2824";1
"2825";1
"2826";1
"2827";1
"2828";1
"2829";1
"2830";1
"2831";1635
"2832";39
"2833";244
"2834";39
"2835";547
"2836";290
"2837";290
"2838";529
"2839";39
"2840";1636
"2841";210
"2842";1166
"2843";1637
"2844";1638
"2845";1639
"2846";1167
"2847";179
"2848";216
"2849";237
"2850";179
"2851";1168
"2852";237
"2853";237
"2854";1169
"2855";440
"2856";1170
"2857";1640
"2858";1171
"2859";2
"2860";1641
"2861";2
"2862";2
"2863";1172
"2864";1642
"2865";2
"2866";1173
"2867";2
"2868";1643
"2869";1174
"2870";1644
"2871";22
"2872";545
"2873";615
"2874";22
"2875";615
"2876";22
"2877";22
"2878";1175
"2879";359
"2880";22
"2881";58
"2882";1645
"2883";24
"2884";1176
"2885";1646
"2886";218
"2887";1647
"2888";1648
"2889";7
"2890";15
"2891";36
"2892";1177
"2893";347
"2894";1178
"2895";1649
"2896";1179
"2897";214
"2898";214
"2899";1650
"2900";527
"2901";1180
"2902";121
"2903";145
"2904";1651
"2905";1652
"2906";1181
"2907";39
"2908";39
"2909";168
"2910";1182
"2911";27
"2912";221
"2913";221
"2914";221
"2915";54
"2916";1183
"2917";517
"2918";548
"2919";548
"2920";1184
"2921";42
"2922";152
"2923";441
"2924";441
"2925";42
"2926";17
"2927";1185
"2928";42
"2929";257
"2930";257
"2931";257
"2932";1653
"2933";1186
"2934";491
"2935";12
"2936";1654
"2937";1655
"2938";1656
"2939";612
"2940";1187
"2941";442
"2942";1657
"2943";8
"2944";54
"2945";1658
"2946";1188
"2947";229
"2948";443
"2949";1659
"2950";549
"2951";1189
"2952";1190
"2953";1660
"2954";1661
"2955";1662
"2956";550
"2957";1663
"2958";1191
"2959";1192
"2960";444
"2961";1193
"2962";133
"2963";551
"2964";1194
"2965";445
"2966";445
"2967";227
"2968";227
"2969";227
"2970";1195
"2971";268
"2972";446
"2973";1664
"2974";1196
"2975";1665
"2976";1666
"2977";182
"2978";1667
"2979";124
"2980";1197
"2981";596
"2982";1668
"2983";1669
"2984";1670
"2985";447
"2986";250
"2987";52
"2988";49
"2989";49
"2990";1671
"2991";1198
"2992";307
"2993";541
"2994";1199
"2995";1200
"2996";1672
"2997";1201
"2998";8
"2999";11
"3000";11
"3001";8
"3002";8
"3003";11
"3004";11
"3005";17
"3006";11
"3007";8
"3008";1673
"3009";1202
"3010";1674
"3011";1203
"3012";157
"3013";1675
"3014";130
"3015";1676
"3016";130
"3017";1204
"3018";274
"3019";274
"3020";1205
"3021";16
"3022";16
"3023";448
"3024";1206
"3025";8
"3026";1677
"3027";552
"3028";1678
"3029";1679
"3030";1680
"3031";1207
"3032";1208
"3033";1209
"3034";1210
"3035";1211
"3036";1212
"3037";194
"3038";194
"3039";553
"3040";553
"3041";1213
"3042";1681
"3043";1682
"3044";350
"3045";350
"3046";350
"3047";1683
"3048";298
"3049";298
"3050";1684
"3051";528
"3052";1685
"3053";1686
"3054";1214
"3055";188
"3056";1687
"3057";26
"3058";1688
"3059";1689
"3060";34
"3061";603
"3062";1690
"3063";59
"3064";120
"3065";1215
"3066";165
"3067";165
"3068";1691
"3069";546
"3070";64
"3071";1
"3072";1692
"3073";141
"3074";1216
"3075";23
"3076";119
"3077";554
"3078";554
"3079";119
"3080";23
"3081";25
"3082";13
"3083";17
"3084";1217
"3085";1693
"3086";449
"3087";1694
"3088";25
"3089";25
"3090";25
"3091";25
"3092";13
"3093";13
"3094";1695
"3095";1696
"3096";1218
"3097";1697
"3098";1219
"3099";222
"3100";222
"3101";222
"3102";1698
"3103";1699
"3104";1220
"3105";1221
"3106";1222
"3107";1700
"3108";102
"3109";450
"3110";1223
"3111";297
"3112";226
"3113";451
"3114";1224
"3115";1701
"3116";1702
"3117";1225
"3118";64
"3119";1226
"3120";64
"3121";1703
"3122";64
"3123";64
"3124";64
"3125";555
"3126";555
"3127";38
"3128";1227
"3129";1228
"3130";1229
"3131";1230
"3132";1704
"3133";1705
"3134";33
"3135";1231
"3136";312
"3137";1232
"3138";1706
"3139";452
"3140";1233
"3141";1234
"3142";1707
"3143";120
"3144";1235
"3145";1708
"3146";1709
"3147";1236
"3148";1237
"3149";2
"3150";297
"3151";7
"3152";297
"3153";84
"3154";1238
"3155";453
"3156";1239
"3157";1710
"3158";228
"3159";228
"3160";1711
"3161";89
"3162";1712
"3163";1240
"3164";3
"3165";1713
"3166";182
"3167";1241
"3168";82
"3169";1242
"3170";15
"3171";5
"3172";5
"3173";102
"3174";344
"3175";20
"3176";342
"3177";1714
"3178";1715
"3179";1243
"3180";1716
"3181";1717
"3182";1718
"3183";1244
"3184";21
"3185";33
"3186";242
"3187";1719
"3188";454
"3189";454
"3190";1
"3191";1
"3192";1
"3193";1720
"3194";27
"3195";124
"3196";1245
"3197";203
"3198";203
"3199";203
"3200";203
"3201";1721
"3202";1722
"3203";1
"3204";547
"3205";1246
"3206";1723
"3207";38
"3208";455
"3209";1247
"3210";1724
"3211";15
"3212";275
"3213";275
"3214";1725
"3215";1248
"3216";1249
"3217";556
"3218";556
"3219";1250
"3220";1
"3221";1726
"3222";1727
"3223";1728
"3224";1729
"3225";300
"3226";1251
"3227";86
"3228";13
"3229";13
"3230";1730
"3231";294
"3232";344
"3233";294
"3234";183
"3235";18
"3236";291
"3237";228
"3238";298
"3239";66
"3240";183
"3241";1252
"3242";18
"3243";18
"3244";18
"3245";29
"3246";29
"3247";35
"3248";1731
"3249";41
"3250";1732
"3251";535
"3252";238
"3253";1733
"3254";1734
"3255";557
"3256";557
"3257";243
"3258";1253
"3259";2
"3260";9
"3261";251
"3262";1254
"3263";1735
"3264";1255
"3265";1736
"3266";1256
"3267";1737
"3268";141
"3269";170
"3270";1738
"3271";1257
"3272";112
"3273";112
"3274";102
"3275";25
"3276";13
"3277";102
"3278";13
"3279";102
"3280";1739
"3281";8
"3282";54
"3283";1740
"3284";598
"3285";1741
"3286";1258
"3287";456
"3288";15
"3289";457
"3290";1259
"3291";292
"3292";292
"3293";12
"3294";139
"3295";114
"3296";1260
"3297";15
"3298";1261
"3299";558
"3300";1262
"3301";313
"3302";313
"3303";2
"3304";12
"3305";12
"3306";1263
"3307";360
"3308";1742
"3309";1264
"3310";1265
"3311";345
"3312";1743
"3313";1744
"3314";31
"3315";1745
"3316";115
"3317";115
"3318";1746
"3319";1266
"3320";1747
"3321";1267
"3322";1268
"3323";1748
"3324";1749
"3325";195
"3326";1269
"3327";86
"3328";458
"3329";458
"3330";1750
"3331";111
"3332";1270
"3333";1751
"3334";1271
"3335";1752
"3336";1272
"3337";1273
"3338";29
"3339";1274
"3340";610
"3341";494
"3342";1753
"3343";24
"3344";1275
"3345";509
"3346";1754
"3347";169
"3348";1276
"3349";169
"3350";1755
"3351";2
"3352";370
"3353";15
"3354";223
"3355";1277
"3356";1756
"3357";1278
"3358";559
"3359";559
"3360";1757
"3361";166
"3362";24
"3363";166
"3364";24
"3365";24
"3366";618
"3367";1758
"3368";1279
"3369";560
"3370";560
"3371";617
"3372";1280
"3373";561
"3374";1759
"3375";1281
"3376";56
"3377";276
"3378";1760
"3379";1761
"3380";1762
"3381";1282
"3382";1283
"3383";1763
"3384";1764
"3385";74
"3386";148
"3387";459
"3388";1765
"3389";1284
"3390";56
"3391";419
"3392";1285
"3393";552
"3394";74
"3395";1766
"3396";460
"3397";175
"3398";1286
"3399";1287
"3400";1288
"3401";1289
"3402";1290
"3403";190
"3404";1767
"3405";96
"3406";461
"3407";461
"3408";1291
"3409";462
"3410";462
"3411";1292
"3412";562
"3413";113
"3414";113
"3415";113
"3416";1768
"3417";1293
"3418";1294
"3419";110
"3420";1295
"3421";1296
"3422";1297
"3423";1769
"3424";563
"3425";563
"3426";1298
"3427";1770
"3428";463
"3429";1771
"3430";464
"3431";1772
"3432";1299
"3433";1773
"3434";306
"3435";1300
"3436";1301
"3437";1302
"3438";1774
"3439";354
"3440";1775
"3441";277
"3442";277
"3443";304
"3444";10
"3445";110
"3446";1776
"3447";110
"3448";21
"3449";16
"3450";71
"3451";16
"3452";9
"3453";1303
"3454";71
"3455";9
"3456";75
"3457";97
"3458";1777
"3459";1778
"3460";564
"3461";1779
"3462";38
"3463";1304
"3464";1305
"3465";1780
"3466";59
"3467";1306
"3468";1307
"3469";1308
"3470";78
"3471";78
"3472";78
"3473";78
"3474";78
"3475";7
"3476";1781
"3477";36
"3478";140
"3479";121
"3480";2
"3481";2
"3482";50
"3483";465
"3484";1782
"3485";73
"3486";1783
"3487";258
"3488";344
"3489";2
"3490";144
"3491";144
"3492";144
"3493";285
"3494";175
"3495";66
"3496";66
"3497";466
"3498";93
"3499";93
"3500";93
"3501";93
"3502";18
"3503";1309
"3504";60
"3505";1784
"3506";50
"3507";1310
"3508";1785
"3509";76
"3510";64
"3511";1786
"3512";59
"3513";59
"3514";59
"3515";1787
"3516";1788
"3517";96
"3518";103
"3519";215
"3520";1789
"3521";1311
"3522";1790
"3523";1791
"3524";313
"3525";31
"3526";31
"3527";31
"3528";565
"3529";1312
"3530";155
"3531";1792
"3532";10
"3533";123
"3534";1313
"3535";1793
"3536";33
"3537";1794
"3538";1314
"3539";507
"3540";1795
"3541";183
"3542";467
"3543";63
"3544";1796
"3545";63
"3546";33
"3547";293
"3548";293
"3549";11
"3550";1315
"3551";468
"3552";468
"3553";1797
"3554";18
"3555";18
"3556";1798
"3557";306
"3558";1799
"3559";1800
"3560";311
"3561";193
"3562";1801
"3563";1802
"3564";1803
"3565";469
"3566";1804
"3567";3
"3568";2
"3569";3
"3570";3
"3571";3
"3572";3
"3573";3
"3574";3
"3575";3
"3576";618
"3577";1316
"3578";145
"3579";35
"3580";1805
"3581";37
"3582";187
"3583";566
"3584";566
"3585";508
"3586";1317
"3587";1318
"3588";1806
"3589";1319
"3590";152
"3591";196
"3592";67
"3593";18
"3594";134
"3595";41
"3596";1807
"3597";44
"3598";44
"3599";15
"3600";1808
"3601";1809
"3602";4
"3603";470
"3604";1810
"3605";91
"3606";1320
"3607";91
"3608";1811
"3609";543
"3610";1812
"3611";1321
"3612";47
"3613";1322
"3614";1323
"3615";1813
"3616";567
"3617";1814
"3618";1815
"3619";79
"3620";79
"3621";79
"3622";568
"3623";568
"3624";1324
"3625";1325
"3626";14
"3627";14
"3628";1326
"3629";1816
"3630";1817
"3631";1818
"3632";1327
"3633";1328
"3634";49
"3635";1819
"3636";471
"3637";1820
"3638";33
"3639";3
"3640";1821
"3641";1822
"3642";334
"3643";335
"3644";336
"3645";1823
"3646";1329
"3647";95
"3648";95
"3649";1824
"3650";1825
"3651";1826
"3652";516
"3653";12
"3654";198
"3655";27
"3656";51
"3657";51
"3658";51
"3659";1330
"3660";1827
"3661";1828
"3662";1829
"3663";1830
"3664";569
"3665";569
"3666";40
"3667";74
"3668";40
"3669";167
"3670";1831
"3671";1832
"3672";570
"3673";87
"3674";1331
"3675";1332
"3676";193
"3677";85
"3678";85
"3679";85
"3680";85
"3681";776
"3682";595
"3683";260
"3684";2175
"3685";368
"3686";373
"3687";373
"3688";2129
"3689";8
"3690";1889
"3691";642
"3692";106
"3693";35
"3694";9
"3695";71
"3696";63
"3697";53
"3698";9
"3699";9
"3700";53
"3701";41
"3702";12
"3703";2
"3704";622
"3705";622
"3706";906
"3707";1953
"3708";472
"3709";720
"3710";601
"3711";2026
"3712";710
"3713";907
"3714";2199
"3715";473
"3716";473
"3717";223
"3718";223
"3719";72
"3720";278
"3721";4
"3722";358
"3723";358
"3724";4
"3725";4
"3726";2167
"3727";908
"3728";825
"3729";84
"3730";571
"3731";571
"3732";84
"3733";84
"3734";84
"3735";663
"3736";47
"3737";80
"3738";80
"3739";706
"3740";62
"3741";37
"3742";37
"3743";142
"3744";82
"3745";37
"3746";598
"3747";164
"3748";164
"3749";2211
"3750";279
"3751";279
"3752";606
"3753";75
"3754";62
"3755";21
"3756";21
"3757";42
"3758";157
"3759";1833
"3760";714
"3761";572
"3762";572
"3763";836
"3764";605
"3765";7
"3766";104
"3767";62
"3768";104
"3769";851
"3770";117
"3771";2043
"3772";374
"3773";374
"3774";141
"3775";141
"3776";11
"3777";819
"3778";712
"3779";314
"3780";2027
"3781";641
"3782";826
"3783";855
"3784";777
"3785";800
"3786";3
"3787";590
"3788";590
"3789";1835
"3790";2213
"3791";821
"3792";725
"3793";1836
"3794";50
"3795";600
"3796";909
"3797";340
"3798";11
"3799";11
"3800";54
"3801";11
"3802";76
"3803";11
"3804";11
"3805";94
"3806";94
"3807";726
"3808";72
"3809";372
"3810";33
"3811";666
"3812";804
"3813";583
"3814";2137
"3815";6
"3816";190
"3817";190
"3818";732
"3819";7
"3820";910
"3821";822
"3822";39
"3823";39
"3824";213
"3825";1837
"3826";86
"3827";86
"3828";86
"3829";856
"3830";911
"3831";314
"3832";713
"3833";2058
"3834";617
"3835";43
"3836";339
"3837";339
"3838";339
"3839";1967
"3840";740
"3841";2116
"3842";820
"3843";341
"3844";2060
"3845";2090
"3846";31
"3847";31
"3848";26
"3849";31
"3850";31
"3851";26
"3852";31
"3853";160
"3854";160
"3855";741
"3856";41
"3857";315
"3858";315
"3859";587
"3860";474
"3861";474
"3862";742
"3863";2028
"3864";375
"3865";375
"3866";743
"3867";2059
"3868";376
"3869";376
"3870";318
"3871";318
"3872";318
"3873";636
"3874";24
"3875";24
"3876";24
"3877";2189
"3878";2190
"3879";751
"3880";211
"3881";2044
"3882";211
"3883";860
"3884";1333
"3885";1334
"3886";15
"3887";2203
"3888";2125
"3889";97
"3890";1971
"3891";594
"3892";823
"3893";12
"3894";81
"3895";144
"3896";144
"3897";5
"3898";177
"3899";177
"3900";177
"3901";177
"3902";602
"3903";369
"3904";2146
"3905";667
"3906";62
"3907";805
"3908";1335
"3909";2033
"3910";737
"3911";912
"3912";377
"3913";377
"3914";724
"3915";913
"3916";802
"3917";2104
"3918";837
"3919";627
"3920";1
"3921";627
"3922";1
"3923";259
"3924";877
"3925";212
"3926";212
"3927";212
"3928";658
"3929";914
"3930";915
"3931";247
"3932";2157
"3933";94
"3934";838
"3935";94
"3936";161
"3937";161
"3938";604
"3939";2198
"3940";1336
"3941";2105
"3942";916
"3943";2016
"3944";671
"3945";580
"3946";580
"3947";719
"3948";361
"3949";361
"3950";16
"3951";849
"3952";839
"3953";278
"3954";753
"3955";233
"3956";233
"3957";27
"3958";27
"3959";61
"3960";61
"3961";378
"3962";378
"3963";2106
"3964";379
"3965";379
"3966";42
"3967";754
"3968";2128
"3969";917
"3970";918
"3971";803
"3972";43
"3973";43
"3974";43
"3975";1
"3976";43
"3977";74
"3978";364
"3979";672
"3980";887
"3981";2145
"3982";888
"3983";2166
"3984";59
"3985";806
"3986";716
"3987";892
"3988";1838
"3989";589
"3990";589
"3991";360
"3992";216
"3993";673
"3994";1928
"3995";715
"3996";919
"3997";718
"3998";704
"3999";234
"4000";2209
"4001";357
"4002";357
"4003";103
"4004";8
"4005";8
"4006";1839
"4007";2147
"4008";611
"4009";18
"4010";2018
"4011";631
"4012";2195
"4013";920
"4014";889
"4015";921
"4016";173
"4017";173
"4018";173
"4019";173
"4020";173
"4021";316
"4022";316
"4023";2140
"4024";922
"4025";2196
"4026";280
"4027";280
"4028";709
"4029";1929
"4030";2023
"4031";577
"4032";1965
"4033";2204
"4034";2142
"4035";4
"4036";40
"4037";789
"4038";648
"4039";248
"4040";299
"4041";861
"4042";2119
"4043";603
"4044";51
"4045";599
"4046";116
"4047";8
"4048";121
"4049";2115
"4050";2019
"4051";85
"4052";85
"4053";637
"4054";34
"4055";34
"4056";77
"4057";97
"4058";17
"4059";21
"4060";352
"4061";1972
"4062";708
"4063";2200
"4064";79
"4065";16
"4066";11
"4067";11
"4068";146
"4069";36
"4070";97
"4071";2066
"4072";2107
"4073";2212
"4074";1337
"4075";738
"4076";596
"4077";475
"4078";475
"4079";217
"4080";217
"4081";217
"4082";923
"4083";608
"4084";347
"4085";116
"4086";116
"4087";2131
"4088";582
"4089";727
"4090";2020
"4091";1930
"4092";125
"4093";125
"4094";132
"4095";2001
"4096";850
"4097";18
"4098";27
"4099";18
"4100";476
"4101";476
"4102";1840
"4103";366
"4104";1966
"4105";477
"4106";477
"4107";2155
"4108";2201
"4109";588
"4110";588
"4111";58
"4112";186
"4113";2214
"4114";96
"4115";96
"4116";721
"4117";204
"4118";204
"4119";204
"4120";204
"4121";847
"4122";1973
"4123";337
"4124";337
"4125";337
"4126";2120
"4127";1841
"4128";363
"4129";363
"4130";363
"4131";83
"4132";126
"4133";13
"4134";52
"4135";624
"4136";624
"4137";848
"4138";625
"4139";2141
"4140";639
"4141";197
"4142";2168
"4143";246
"4144";2126
"4145";2138
"4146";593
"4147";593
"4148";1338
"4149";705
"4150";2108
"4151";23
"4152";674
"4153";840
"4154";632
"4155";584
"4156";651
"4157";2156
"4158";1339
"4159";795
"4160";51
"4161";638
"4162";755
"4163";2132
"4164";103
"4165";103
"4166";103
"4167";2024
"4168";1340
"4169";1341
"4170";249
"4171";149
"4172";149
"4173";643
"4174";3
"4175";248
"4176";3
"4177";644
"4178";3
"4179";3
"4180";5
"4181";5
"4182";5
"4183";5
"4184";5
"4185";5
"4186";5
"4187";252
"4188";254
"4189";5
"4190";38
"4191";5
"4192";5
"4193";5
"4194";254
"4195";5
"4196";5
"4197";722
"4198";2029
"4199";252
"4200";252
"4201";254
"4202";151
"4203";924
"4204";664
"4205";711
"4206";756
"4207";195
"4208";370
"4209";25
"4210";2061
"4211";862
"4212";592
"4213";7
"4214";16
"4215";125
"4216";125
"4217";2121
"4218";89
"4219";198
"4220";827
"4221";581
"4222";581
"4223";591
"4224";852
"4225";788
"4226";925
"4227";2130
"4228";752
"4229";2045
"4230";717
"4231";1954
"4232";281
"4233";281
"4234";2164
"4235";841
"4236";2091
"4237";893
"4238";1342
"4239";814
"4240";180
"4241";180
"4242";180
"4243";180
"4244";2109
"4245";894
"4246";2165
"4247";863
"4248";38
"4249";282
"4250";282
"4251";2067
"4252";597
"4253";2092
"4254";2134
"4255";367
"4256";926
"4257";300
"4258";98
"4259";927
"4260";380
"4261";380
"4262";928
"4263";890
"4264";2205
"4265";2110
"4266";2112
"4267";807
"4268";56
"4269";56
"4270";166
"4271";166
"4272";778
"4273";1974
"4274";2031
"4275";63
"4276";2158
"4277";842
"4278";66
"4279";66
"4280";66
"4281";2210
"4282";2176
"4283";2202
"4284";1975
"4285";2169
"4286";878
"4287";1
"4288";929
"4289";2034
"4290";723
"4291";1963
"4292";810
"4293";2002
"4294";1
"4295";573
"4296";573
"4297";1343
"4298";2122
"4299";2056
"4300";68
"4301";246
"4302";2123
"4303";828
"4304";18
"4305";574
"4306";574
"4307";829
"4308";115
"4309";283
"4310";895
"4311";2113
"4312";897
"4313";2117
"4314";131
"4315";131
"4316";131
"4317";131
"4318";1968
"4319";2025
"4320";665
"4321";1956
"4322";898
"4323";585
"4324";585
"4325";57
"4326";57
"4327";57
"4328";57
"4329";57
"4330";57
"4331";1890
"4332";733
"4333";578
"4334";26
"4335";38
"4336";38
"4337";38
"4338";879
"4339";586
"4340";586
"4341";830
"4342";930
"4343";824
"4344";187
"4345";187
"4346";896
"4347";189
"4348";45
"4349";45
"4350";45
"4351";1955
"4352";478
"4353";799
"4354";2068
"4355";2124
"4356";2170
"4357";579
"4358";579
"4359";728
"4360";854
"4361";2017
"4362";338
"4363";338
"4364";338
"4365";2206
"4366";132
"4367";1976
"4368";811
"4369";2021
"4370";2144
"4371";44
"4372";44
"4373";44
"4374";44
"4375";301
"4376";607
"4377";171
"4378";731
"4379";2163
"4380";796
"4381";649
"4382";2159
"4383";1931
"4384";261
"4385";261
"4386";645
"4387";371
"4388";2197
"4389";89
"4390";106
"4391";106
"4392";106
"4393";185
"4394";77
"4395";931
"4396";2022
"4397";77
"4398";77
"4399";77
"4400";77
"4401";2148
"4402";381
"4403";381
"4404";1932
"4405";302
"4406";1344
"4407";61
"4408";932
"4409";89
"4410";2191
"4411";27
"4412";1977
"4413";779
"4414";2171
"4415";690
"4416";236
"4417";236
"4418";2149
"4419";933
"4420";2093
"4421";2207
"4422";28
"4423";267
"4424";267
"4425";29
"4426";29
"4427";29
"4428";171
"4429";2094
"4430";612
"4431";25
"4432";1957
"4433";88
"4434";88
"4435";88
"4436";88
"4437";1842
"4438";575
"4439";575
"4440";891
"4441";1843
"4442";2111
"4443";479
"4444";479
"4445";880
"4446";576
"4447";576
"4448";1345
"4449";346
"4450";346
"4451";382
"4452";382
"4453";480
"4454";348
"4455";67
"4456";67
"4457";67
"4458";67
"4459";67
"4460";67
"4461";349
"4462";691
"4463";640
"4464";2095
"4465";692
"4466";1933
"4467";1891
"4468";730
"4469";286
"4470";744
"4471";481
"4472";934
"4473";757
"4474";790
"4475";780
"4476";356
"4477";356
"4478";356
"4479";40
"4480";2096
"4481";801
"4482";60
"4483";122
"4484";122
"4485";2114
"4486";815
"4487";1346
"4488";831
"4489";303
"4490";675
"4491";676
"4492";2177
"4493";95
"4494";623
"4495";58
"4496";652
"4497";707
"4498";1347
"4499";1958
"4500";750
"4501";54
"4502";199
"4503";614
"4504";614
"4505";2178
"4506";758
"4507";295
"4508";1892
"4509";853
"4510";60
"4511";857
"4512";383
"4513";1893
"4514";935
"4515";797
"4516";739
"4517";1844
"4518";843
"4519";482
"4520";482
"4521";693
"4522";87
"4523";87
"4524";192
"4525";192
"4526";58
"4527";936
"4528";483
"4529";1834
"4530";2143
"4531";899
"4532";858
"4533";729
"4534";2136
"4535";2179
"4536";881
"4537";10
"4538";10
"4539";2180
"4540";5
"4541";747
"4542";2003
"4543";2208
"4544";2181
"4545";31
"4546";2182
"4547";2118
"4548";262
"4549";262
"4550";791
"4551";792
"4552";1978
"4553";234
"4554";22
"4555";22
"4556";22
"4557";22
"4558";2127
"4559";1348
"4560";319
"4561";319
"4562";319
"4563";759
"4564";677
"4565";230
"4566";230
"4567";230
"4568";812
"4569";808
"4570";1
"4571";1
"4572";1
"4573";1
"4574";1
"4575";1
"4576";1
"4577";1
"4578";1
"4579";256
"4580";384
"4581";384
"4582";6
"4583";6
"4584";6
"4585";6
"4586";6
"4587";6
"4588";6
"4589";6
"4590";6
"4591";6
"4592";343
