"";"x"
"814";621
"815";2144
"816";1963
"817";81
"818";148
"819";148
"820";269
"821";269
"822";2188
"823";2026
"824";2027
"825";209
"826";23
"827";23
"828";23
"829";2149
"830";641
"831";320
"832";197
"833";916
"834";2117
"835";125
"836";23
"837";220
"838";220
"839";845
"840";2151
"841";1
"842";1
"843";383
"844";7
"845";25
"846";21
"847";384
"848";385
"849";635
"850";774
"851";41
"852";170
"853";496
"854";49
"855";106
"856";2081
"857";386
"858";66
"859";1903
"860";497
"861";497
"862";1888
"863";342
"864";101
"865";51
"866";13
"867";1966
"868";51
"869";51
"870";2118
"871";644
"872";2
"873";2
"874";2106
"875";494
"876";493
"877";387
"878";2216
"879";2131
"880";1889
"881";343
"882";2
"883";2
"884";2
"885";11
"886";165
"887";498
"888";270
"889";270
"890";2
"891";28
"892";198
"893";198
"894";28
"895";40
"896";235
"897";235
"898";235
"899";499
"900";2136
"901";642
"902";1967
"903";388
"904";755
"905";331
"906";321
"907";13
"908";354
"909";354
"910";1890
"911";389
"912";835
"913";125
"914";16
"915";500
"916";302
"917";302
"918";806
"919";48
"920";48
"921";48
"922";48
"923";2
"924";1987
"925";2046
"926";629
"927";14
"928";33
"929";33
"930";13
"931";13
"932";807
"933";13
"934";11
"935";142
"936";13
"937";13
"938";38
"939";794
"940";136
"941";136
"942";13
"943";13
"944";801
"945";2006
"946";1865
"947";1769
"948";2048
"949";41
"950";2054
"951";1978
"952";1950
"953";2049
"954";501
"955";501
"956";827
"957";2082
"958";186
"959";187
"960";13
"961";13
"962";750
"963";917
"964";502
"965";502
"966";918
"967";919
"968";802
"969";2093
"970";112
"971";126
"972";112
"973";155
"974";155
"975";99
"976";190
"977";99
"978";99
"979";731
"980";142
"981";142
"982";2
"983";1919
"984";1928
"985";920
"986";58
"987";2083
"988";921
"989";217
"990";217
"991";626
"992";99
"993";190
"994";1856
"995";60
"996";751
"997";762
"998";2133
"999";752
"1000";1968
"1001";148
"1002";757
"1003";74
"1004";322
"1005";199
"1006";199
"1007";199
"1008";199
"1009";1922
"1010";171
"1011";171
"1012";679
"1013";2074
"1014";41
"1015";390
"1016";879
"1017";391
"1018";391
"1019";323
"1020";922
"1021";632
"1022";2094
"1023";1866
"1024";202
"1025";183
"1026";680
"1027";1867
"1028";630
"1029";791
"1030";1951
"1031";2066
"1032";121
"1033";121
"1034";64
"1035";2050
"1036";255
"1037";72
"1038";2217
"1039";26
"1040";796
"1041";792
"1042";20
"1043";53
"1044";2213
"1045";121
"1046";740
"1047";2
"1048";2
"1049";1
"1050";2107
"1051";1331
"1052";14
"1053";124
"1054";714
"1055";1804
"1056";1805
"1057";109
"1058";1900
"1059";20
"1060";2162
"1061";184
"1062";1904
"1063";183
"1064";149
"1065";2067
"1066";712
"1067";1989
"1068";599
"1069";711
"1070";888
"1071";889
"1072";1975
"1073";1332
"1074";452
"1075";20
"1076";20
"1077";823
"1078";20
"1079";139
"1080";139
"1081";139
"1082";162
"1083";162
"1084";162
"1085";2038
"1086";1806
"1087";2108
"1088";756
"1089";27
"1090";2134
"1091";1868
"1092";1929
"1093";1770
"1094";1930
"1095";163
"1096";163
"1097";163
"1098";163
"1099";163
"1100";80
"1101";45
"1102";80
"1103";36
"1104";80
"1105";495
"1106";45
"1107";144
"1108";80
"1109";118
"1110";254
"1111";89
"1112";89
"1113";89
"1114";2084
"1115";1771
"1116";2085
"1117";724
"1118";787
"1119";271
"1120";271
"1121";167
"1122";167
"1123";167
"1124";167
"1125";1901
"1126";371
"1127";1843
"1128";8
"1129";923
"1130";424
"1131";503
"1132";503
"1133";890
"1134";32
"1135";392
"1136";1844
"1137";1807
"1138";924
"1139";181
"1140";32
"1141";1931
"1142";137
"1143";185
"1144";925
"1145";393
"1146";2180
"1147";1990
"1148";2022
"1149";2060
"1150";1905
"1151";2154
"1152";155
"1153";1932
"1154";4
"1155";1857
"1156";4
"1157";1772
"1158";795
"1159";1995
"1160";1920
"1161";1933
"1162";29
"1163";29
"1164";29
"1165";29
"1166";2215
"1167";2
"1168";2
"1169";106
"1170";196
"1171";504
"1172";187
"1173";1795
"1174";2086
"1175";654
"1176";280
"1177";280
"1178";86
"1179";505
"1180";2102
"1181";1891
"1182";252
"1183";741
"1184";742
"1185";926
"1186";1934
"1187";66
"1188";647
"1189";60
"1190";1858
"1191";2158
"1192";840
"1193";394
"1194";394
"1195";395
"1196";87
"1197";87
"1198";87
"1199";396
"1200";343
"1201";115
"1202";33
"1203";33
"1204";33
"1205";33
"1206";33
"1207";33
"1208";1845
"1209";832
"1210";649
"1211";111
"1212";111
"1213";14
"1214";833
"1215";16
"1216";1333
"1217";743
"1218";1985
"1219";874
"1220";506
"1221";1808
"1222";841
"1223";65
"1224";347
"1225";810
"1226";1912
"1227";37
"1228";281
"1229";1773
"1230";1869
"1231";891
"1232";1870
"1233";1846
"1234";19
"1235";1871
"1236";1872
"1237";14
"1238";436
"1239";32
"1240";1847
"1241";16
"1242";397
"1243";1848
"1244";842
"1245";2047
"1246";1
"1247";1809
"1248";101
"1249";68
"1250";875
"1251";1810
"1252";30
"1253";1774
"1254";27
"1255";664
"1256";1775
"1257";2045
"1258";1849
"1259";1850
"1260";66
"1261";98
"1262";98
"1263";1892
"1264";665
"1265";2155
"1266";1893
"1267";1952
"1268";27
"1269";1935
"1270";43
"1271";43
"1272";744
"1273";6
"1274";504
"1275";37
"1276";37
"1277";398
"1278";214
"1279";803
"1280";2147
"1281";3
"1282";85
"1283";9
"1284";30
