"";"x"
"838";27
"839";861
"840";4841
"841";4835
"842";861
"843";4825
"844";216
"845";216
"846";11
"847";11
"848";11
"849";4798
"850";102
"851";485
"852";4784
"853";76
"854";76
"855";76
"856";561
"857";222
"858";222
"859";222
"860";344
"861";344
"862";4724
"863";4708
"864";7
"865";7
"866";7
"867";4652
"868";4649
"869";7
"870";7
"871";7
"872";708
"873";4634
"874";4633
"875";1144
"876";4620
"877";4613
"878";409
"879";163
"880";163
"881";4598
"882";4599
"883";4593
"884";4592
"885";1146
"886";4585
"887";4577
"888";7
"889";7
"890";7
"891";7
"892";140
"893";4509
"894";7
"895";4505
"896";4498
"897";118
"898";13
"899";13
"900";13
"901";4441
"902";19
"903";1115
"904";632
"905";4416
"906";4420
"907";4404
"908";4403
"909";2
"910";4
"911";4
"912";4398
"913";4379
"914";1125
"915";268
"916";268
"917";268
"918";268
"919";268
"920";4336
"921";4330
"922";157
"923";184
"924";184
"925";184
"926";184
"927";3
"928";4301
"929";4295
"930";4294
"931";4289
"932";44
"933";4273
"934";28
"935";28
"936";4259
"937";4255
"938";1076
"939";1072
"940";657
"941";657
"942";657
"943";180
"944";4199
"945";4194
"946";1241
"947";1061
"948";4176
"949";4173
"950";4170
"951";1243
"952";1243
"953";4162
"954";4165
"955";1055
"956";1055
"957";4142
"958";3
"959";481
"960";1248
"961";1248
"962";1049
"963";1049
"964";4100
"965";6
"966";6
"967";4059
"968";4057
"969";4046
"970";3
"971";1040
"972";1040
"973";466
"974";166
"975";166
"976";242
"977";1251
"978";1251
"979";7
"980";3940
"981";3936
"982";242
"983";1011
"984";3
"985";6
"986";6
"987";3920
"988";486
"989";1009
"990";3899
"991";99
"992";3893
"993";364
"994";364
"995";3885
"996";151
"997";151
"998";151
"999";704
"1000";704
"1001";3848
"1002";3839
"1003";156
"1004";3832
"1005";3831
"1006";3820
"1007";3833
"1008";99
"1009";22
"1010";53
"1011";353
"1012";353
"1013";162
"1014";7
"1015";3761
"1016";7
"1017";7
"1018";7
"1019";7
"1020";7
"1021";7
"1022";7
"1023";7
"1024";3662
"1025";3664
"1026";3657
"1027";3647
"1028";1265
"1029";172
"1030";172
"1031";172
"1032";172
"1033";172
"1034";3611
"1035";3607
"1036";3597
"1037";18
"1038";3580
"1039";3570
"1040";146
"1041";146
"1042";947
"1043";495
"1044";3532
"1045";3527
"1046";457
"1047";6
"1048";6
"1049";57
"1050";3500
"1051";3495
"1052";3
"1053";3498
"1054";3484
"1055";3479
"1056";3465
"1057";3460
"1058";3454
"1059";3447
"1060";3441
"1061";718
"1062";718
"1063";3
"1064";3421
"1065";174
"1066";174
"1067";96
"1068";3363
"1069";3355
"1070";3352
"1071";3346
"1072";3343
"1073";3344
"1074";3342
"1075";3339
"1076";117
"1077";3331
"1078";3327
"1079";112
"1080";3
"1081";7
"1082";905
"1083";910
"1084";3290
"1085";898
"1086";85
"1087";898
"1088";85
"1089";274
"1090";274
"1091";274
"1092";7
"1093";3218
"1094";235
"1095";235
"1096";3202
"1097";3194
"1098";897
"1099";3185
"1100";465
"1101";465
"1102";930
"1103";11
"1104";50
"1105";3168
"1106";319
"1107";319
"1108";388
"1109";388
"1110";388
"1111";388
"1112";3128
"1113";3
"1114";3
"1115";3117
"1116";3115
"1117";3111
"1118";362
"1119";362
"1120";869
"1121";869
"1122";472
"1123";3092
"1124";3
"1125";27
"1126";226
"1127";3074
"1128";3069
"1129";701
"1130";3064
"1131";3073
"1132";466
"1133";862
"1134";444
"1135";140
"1136";3
"1137";1263
"1138";3022
"1139";3021
"1140";3017
"1141";3707
"1142";3012
"1143";52
"1144";3007
"1145";3
"1146";946
"1147";2993
"1148";177
"1149";50
"1150";2960
"1151";2950
"1152";3829
"1153";403
"1154";841
"1155";843
"1156";7
"1157";843
"1158";7
"1159";459
"1160";2911
"1161";106
"1162";106
"1163";18
"1164";2892
"1165";2886
"1166";486
"1167";481
"1168";2877
"1169";2868
"1170";835
"1171";458
"1172";53
"1173";53
"1174";53
"1175";455
"1176";53
"1177";53
"1178";53
"1179";53
"1180";53
"1181";53
"1182";2676
"1183";53
"1184";53
"1185";53
"1186";53
"1187";53
"1188";2613
"1189";53
"1190";53
"1191";53
"1192";53
"1193";53
"1194";53
"1195";2493
"1196";53
"1197";53
"1198";53
"1199";53
"1200";53
"1201";7
"1202";53
"1203";53
"1204";2420
"1205";53
"1206";307
"1207";513
"1208";2404
"1209";2399
"1210";2409
"1211";2394
"1212";2391
"1213";2388
"1214";465
"1215";615
"1216";2376
"1217";2372
"1218";2370
"1219";2364
"1220";2360
"1221";693
"1222";2357
"1223";7
"1224";7
"1225";1296
"1226";231
"1227";2330
"1228";3
"1229";6
"1230";2327
"1231";2325
"1232";2322
"1233";2335
"1234";15
"1235";15
"1236";2312
"1237";249
"1238";50
"1239";2300
"1240";2301
"1241";3
"1242";2292
"1243";492
"1244";3
"1245";2278
"1246";457
"1247";2273
"1248";806
"1249";806
"1250";178
"1251";3
"1252";9
"1253";462
"1254";2256
"1255";2252
"1256";629
"1257";629
"1258";2242
"1259";453
"1260";2239
"1261";2238
"1262";547
"1263";547
"1264";547
"1265";2231
"1266";2232
"1267";7
"1268";2225
"1269";519
"1270";537
"1271";82
"1272";82
"1273";82
"1274";82
"1275";284
"1276";2195
"1277";583
"1278";2190
"1279";2189
"1280";2188
"1281";523
"1282";523
"1283";2176
"1284";615
"1285";615
"1286";781
"1287";2170
"1288";38
"1289";2169
"1290";739
"1291";2156
"1292";2150
"1293";7
"1294";1151
"1295";2140
"1296";3
"1297";881
"1298";2133
"1299";478
"1300";2122
"1301";2130
"1302";2121
"1303";241
"1304";241
"1305";752
"1306";2108
"1307";101
"1308";101
"1309";101
"1310";2095
"1311";2091
"1312";2089
"1313";7
"1314";2082
"1315";2081
"1316";2078
"1317";115
"1318";2068
"1319";2079
"1320";2063
"1321";11
"1322";512
"1323";512
"1324";2048
"1325";299
"1326";2045
"1327";714
"1328";714
"1329";7
"1330";2033
"1331";2027
"1332";83
"1333";83
"1334";83
"1335";2011
"1336";6
"1337";2005
"1338";1998
"1339";9
"1340";9
"1341";406
"1342";1977
"1343";1974
"1344";118
"1345";1970
"1346";731
"1347";731
"1348";438
"1349";926
"1350";926
"1351";183
"1352";3
"1353";1952
"1354";114
"1355";532
"1356";1944
"1357";1941
"1358";35
"1359";571
"1360";18
"1361";1931
"1362";146
"1363";1925
"1364";403
"1365";7
"1366";157
"1367";1920
"1368";1919
"1369";1917
"1370";7
"1371";1906
"1372";3
"1373";612
"1374";479
"1375";1894
"1376";1893
"1377";1905
"1378";1886
"1379";1885
"1380";1883
"1381";1882
"1382";499
"1383";499
"1384";1876
"1385";885
"1386";487
"1387";1864
"1388";1871
"1389";1858
"1390";1856
"1391";196
"1392";196
"1393";196
"1394";196
"1395";196
"1396";624
"1397";1828
"1398";1829
"1399";1010
"1400";476
"1401";1818
"1402";1814
"1403";1810
"1404";909
"1405";728
"1406";1803
"1407";728
"1408";404
"1409";404
"1410";404
"1411";1791
"1412";6
"1413";1786
"1414";1010
"1415";1783
"1416";354
"1417";1774
"1418";746
"1419";7
"1420";3
"1421";118
"1422";1762
"1423";733
"1424";7
"1425";7
"1426";1756
"1427";732
"1428";732
"1429";7
"1430";7
