cluster_id,isbn,record,type
2264,1--84590,5,1
2265,1--78583,3,1
2265,1--84590,4,1
2266,0--9905553,1,1
2267,0--8041,5,1
2267,1--4434,1,1
2267,0--553,1,1
2268,0--8041,2,1
2268,0--553,1,1
2268,1--60774,2,1
2268,1--4914,1,1
2269,1--84797,3,1
2270,1--943961,1,1
2271,1--941114,1,1
2272,1--5168,1,1
2273,0--692,1,1
2274,1--56589,6,1
2275,1--937487,1,1
2276,1--4422,1,1
2277,1--60132,2,1
2278,1--942649,2,1
2279,1--944708,1,1
2280,0--9882340,1,1
2281,0--85744,1,1
2282,1--941892,1,1
2283,0--9816769,1,1
2284,0--9888682,1,1
2285,0--9909610,1,1
2286,1--4926,1,1
2287,0--9860040,1,1
2288,1--939293,1,1
2289,1--940010,2,1
2290,1--940430,4,1
2291,1--940430,3,1
2292,1--62007,5,1
2293,1--78202,10,1
2294,0--9862393,1,1
2295,1--62007,1,1
2296,1--912105,1,1
2297,1--941216,1,1
2298,0--698,1,1
2298,1--101,1,1
2299,0--9908406,1,1
2300,0--9943161,1,1
2301,1--910110,1,1
2302,1--910677,1,1
2303,88--6208,1,1
2304,0--9907797,1,1
2305,0--9899536,1,1
2306,1--5089,1,1
2307,1--908175,2,1
2308,1--936707,1,1
2309,0--9966789,1,1
2310,1--4486,1,1
2311,0--9905262,1,1
2312,0--7869,1,1
2313,1--84535,1,1
2314,1--5177,1,1
2315,0--9893578,1,1
2316,0--692,1,1
2317,1--5177,1,1
2318,0--578,1,1
2319,1--78204,1,1
2319,1--78172,1,1
2319,1--84384,1,1
2320,1--78204,1,1
2320,1--84384,1,1
2321,1--5377,1,1
2322,0--7382,22,1
2323,0--7382,1,1
2324,0--7382,1,1
2325,0--7382,9,1
2326,0--7382,1,1
2327,0--7382,1,1
2328,0--306,23,1
2328,0--7382,6,1
2329,0--306,1,1
2329,0--7382,3,1
2330,0--9904928,1,1
2331,0--9934927,1,1
2332,0--9825790,1,1
2333,1--61773,22,1
2334,0--7582,9,1
2334,1--61773,21,1
2335,0--7582,1,1
2335,1--61773,1,1
2335,1--4967,1,1
2336,1--4967,1,1
2337,1--5078,1,1
2338,1--57625,3,1
2339,1--57625,1,1
2340,0--545,1,1
2341,0--9836273,1,1
2342,1--9810,1,1
2343,0--9971180,1,1
2344,1--62897,2,1
2345,1--62897,1,1
2346,88--6208,1,1
2346,1--4951,1,1
2347,1--5003,1,1
2348,1--940627,1,1
2349,1--892076,1,1
2350,0--9964660,1,1
2351,1--942009,1,1
2352,1--934780,1,1
2353,1--910535,1,1
2354,1--5176,1,1
2355,1--59826,1,1
2356,1--5058,1,1
2357,0--9967108,1,1
2357,0--9912919,1,1
2358,1--5148,1,1
2359,1--4960,1,1
2360,1--5089,1,1
2361,0--9898068,1,1
2362,1--4677,4,1
2363,1--942367,1,1
2364,1--939713,3,1
2365,0--692,2,1
2366,0--9833500,2,1
2367,2--205,1,1
2368,0--692,1,1
2369,1--63008,4,1
2369,1--61655,18,1
2370,1--61655,4,1
2371,1--61655,4,1
2372,1--941754,1,1
2373,1--891241,1,1
2374,1--937051,1,1
2375,1--62641,1,1
2376,1--5331,1,1
2376,1--5147,1,1
2377,1--4954,1,1
2378,0--9765743,1,1
2379,0--692,1,1
2380,1--329,1,1
2381,1--61168,4,1
2382,0--232,1,1
2383,0--232,1,1
2384,0--87850,4,1
2385,0--9858288,1,1
2386,0--615,1,1
2387,1--907970,3,1
2388,0--9861554,2,1
2389,0--9861555,1,1
2389,0--9861554,1,1
2390,0--9935004,1,1
2391,1--4463,1,1
2392,1--86953,1,1
2393,0--9943186,1,1
2394,1--935007,1,1
2395,1--4104,1,1
2395,0--7814,3,1
2395,1--4347,6,1
2396,0--9819093,1,1
2397,1--910200,13,1
2397,0--545,5,1
2398,0--545,1,1
2399,1--910200,3,1
2400,1--5175,1,1
2401,1--62672,1,1
2402,1--56792,1,1
2403,0--9940305,1,1
2404,0--9927224,1,1
2405,1--941701,6,1
2406,1--943047,1,1
2406,1--935790,1,1
2407,0--8036,1,1
2408,0--9858249,1,1
2409,1--61528,2,1
2410,1--5119,1,1
2411,0--7564,36,1
2412,0--7564,30,1
2412,0--698,4,1
2412,1--101,1,1
2413,1--5058,1,1
2414,0--9916144,1,1
2415,1--57342,3,1
2416,1--57342,2,1
2417,1--942084,4,1
2418,1--942084,1,1
2418,0--9897981,1,1
2419,1--942084,2,1
2420,0--692,1,1
2421,0--692,1,1
2422,1--4012,55,1
2423,1--4012,1,1
2424,1--4012,1,1
2425,1--63273,1,1
2426,0--9896416,2,1
2427,1--940941,1,1
2428,0--9851748,2,1
2429,1--61451,37,1
2429,1--5015,21,1
2429,3--05,13,1
2429,3--11,326,1
2429,1--934078,3,1
2429,3--486,6,1
2430,3--11,3,1
2431,3--11,2,1
2432,1--61451,15,1
2432,3--11,23,1
2432,1--5015,13,1
2433,3--11,1,1
2434,3--486,3,1
2434,3--11,20,1
2435,3--486,1,1
2436,3--11,2,1
2437,3--11,1,1
2438,92--1,1,1
2439,90--824149,1,1
2440,0--692,1,1
2441,1--937739,1,1
2442,0--603,1,1
2443,1--4754,2,1
2444,1--5187,1,1
2445,1--927477,1,1
2446,0--9926493,1,1
2447,1--944831,1,1
2448,1--5141,1,1
2449,1--941491,2,1
2450,1--5088,1,1
2450,1--941491,1,1
2451,1--78539,1,1
2452,1--61333,1,1
2453,0--300,1,1
2454,1--910213,1,1
2455,1--910251,5,1
2456,1--5143,2,1
2457,0--692,1,1
2458,1--940269,1,1
2459,1--939755,3,1
2460,1--941920,2,1
2461,0--942507,2,1
2462,0--9904287,2,1
2463,1--909531,2,1
2464,0--692,1,1
2465,0--09,3,1
2465,0--345,16,1
2465,0--553,6,1
2465,1--101,6,1
2465,0--8041,2,1
2465,1--78503,1,1
2466,0--345,2,1
2466,0--385,7,1
2466,1--62953,1,1
2466,0--553,3,1
2466,1--101,3,1
2466,0--8041,2,1
2466,0--399,1,1
2467,1--5117,1,1
2468,0--345,2,1
2468,0--440,6,1
2469,0--345,1,1
2470,1--285,2,1
2470,1--111,1,1
2471,1--285,1,1
2472,3--7913,1,1
2473,1--5197,1,1
2474,1--883285,3,1
2475,0--692,1,1
2476,0--9967874,1,1
2477,1--62571,14,1
2478,0--692,1,1
2479,0--9909613,1,1
2480,1--62070,9,1
2480,1--61705,17,1
2480,1--936287,2,1
2481,1--61705,5,1
2482,1--62070,3,1
2482,1--61705,4,1
2483,1--936303,1,1
2484,1--61705,1,1
2484,1--936287,1,1
2485,1--4936,1,1
2486,0--9861017,3,1
2487,0--9931395,1,1
2488,1--78106,1,1
2489,1--907908,1,1
2490,3--7913,3,1
2491,1--905679,2,1
2492,0--9907249,1,1
2493,1--4064,1,1
2494,1--921845,3,1
2494,1--877098,2,1
2495,1--921845,1,1
2496,1--910195,1,1
2497,1--5089,1,1
2498,1--921703,2,1
2499,0--9545187,1,1
2500,0--674,1,1
2501,0--674,1,1
2502,0--9850960,3,1
2503,0--9850960,1,1
2504,1--59684,1,1
2505,1--5176,1,1
2506,1--5027,2,1
2507,1--58667,2,1
2508,1--60907,2,1
2508,1--62972,9,1
2509,1--62973,2,1
2510,1--68294,1,1
2511,0--9931252,1,1
2512,0--9904212,1,1
2513,0--9932866,1,1
2514,988--14123,1,1
2515,1--57421,1,1
2516,1--62465,2,1
2516,1--933492,1,1
2517,0--9964130,1,1
2518,618--5039,2,1
2519,1--60595,3,1
2520,958--57885,1,1
2521,0--7684,9,1
2522,0--7684,4,1
2523,1--326,1,1
2524,1--61855,1,1
2525,1--934440,1,1
2526,1--942261,1,1
2527,1--907893,4,1
2528,0--7636,1,1
2528,0--06,14,1
2528,1--4641,1,1
2528,1--4914,1,1
2529,0--06,4,1
2530,0--06,4,1
2531,1--4754,1,1
2532,1--941969,1,1
2533,0--9840447,1,1
2534,0--9828014,1,1
2535,0--8037,10,1
2536,0--399,1,1
2536,0--8037,8,1
2536,0--525,3,1
2537,0--525,1,1
2538,0--8129,15,1
2538,0--385,1,1
2539,0--9968747,1,1
2540,0--9961532,1,1
2541,0--9913690,1,1
2542,1--5119,1,1
2543,1--5053,1,1
2544,0--692,1,1
2545,0--9863271,1,1
2546,1--5089,1,1
2546,1--5121,1,1
2547,1--78532,2,1
2548,1--58324,1,1
2549,1--942646,5,1
2550,0--692,1,1
2551,1--908713,1,1
2552,1--4209,1,1
2553,1--4209,1,1
2554,1--937735,1,1
2555,0--692,1,1
2556,1--942634,1,1
2557,0--9903003,1,1
2558,1--78418,1,1
2559,1--939728,1,1
2560,0--7884,2,1
2561,1--329,1,1
2562,1--5115,1,1
2563,1--4951,1,1
2564,1--62707,1,1
2565,1--4960,1,1
2566,1--60925,1,1
2567,1--4231,10,1
2567,1--4847,69,1
2568,1--4847,14,1
2568,1--138,1,1
2568,1--4914,1,1
2569,1--4847,2,1
2570,1--4847,1,1
2571,1--4231,3,1
2571,1--5379,1,1
2571,1--4847,1,1
2572,1--4231,2,1
2572,1--4847,1,1
2573,1--4434,1,1
2574,1--4847,4,1
2575,0--7364,1,1
2576,1--4231,2,1
2576,1--61479,1,1
2576,1--4847,24,1
2576,1--4914,1,1
2577,1--4847,1,1
2578,1--63331,1,1
2579,1--61233,1,1
2580,0--9861307,1,1
2581,9956--792,1,1
2582,9970--25,5,1
2583,0--9961384,1,1
2584,1--62681,18,1
2584,1--68230,4,1
2585,1--935290,1,1
2586,1--62681,1,1
2587,1--68230,1,1
2588,1--78237,1,1
2589,1--326,1,1
2590,0--9909328,1,1
2591,0--9819327,1,1
2592,1--5175,1,1
2593,1--4936,1,1
2594,0--241,17,1
2594,1--4093,5,1
2594,1--74033,1,1
2594,1--4654,135,1
2594,0--7566,4,1
2595,1--4654,1,1
2596,1--4654,5,1
2597,0--241,1,1
2597,1--4654,1,1
2598,0--7440,1,1
2599,1--4654,1,1
2600,0--7566,2,1
2600,1--4654,104,1
2600,5--00101,3,1
2601,1--4654,1,1
2602,0--241,1,1
2602,1--4654,1,1
2603,1--4654,1,1
2604,1--907974,1,1
2605,0--9907236,1,1
2606,1--910174,1,1
2607,0--9903828,1,1
2608,1--942795,2,1
2609,1--909313,2,1
2610,1--911026,2,1
2611,1--4575,48,1
2612,1--935738,1,1
2613,1--61781,2,1
2614,1--939402,1,1
2615,1--905604,1,1
2616,1--944379,1,1
2616,0--9860606,1,1
2617,0--9860606,1,1
2618,0--9860606,1,1
2619,0--9962311,1,1
2620,1--944379,1,1
2621,1--60414,1,1
2622,1--5194,1,1
2623,1--4921,1,1
2623,1--5146,1,1
2624,1--57864,5,1
2625,1--910222,2,1
2626,0--692,1,1
2627,0--9845001,1,1
2628,2--8104,1,1
2628,0--241,35,1
2628,1--4093,6,1
2628,1--4654,50,1
2629,0--241,1,1
2630,0--241,12,1
2630,1--4654,31,1
2630,1--4093,1,1
2631,0--241,2,1
2631,1--4093,1,1
2631,1--4654,1,1
2632,1--4654,2,1
2633,0--9897607,1,1
2634,1--4809,7,1
2635,1--939929,2,1
2636,1--5303,1,1
2637,1--910174,1,1
2638,1--5237,1,1
2639,1--5088,1,1
2640,0--385,23,1
2640,0--85752,6,1
2640,1--4481,1,1
2640,0--85753,4,1
2641,0--385,1,1
2641,1--101,1,1
2641,0--553,1,1
2642,1--4973,1,1
2643,1--5168,1,1
2644,1--312,1,1
2645,0--486,46,1
2646,0--486,1,1
2647,0--486,43,1
2648,0--486,34,1
2649,0--9858695,1,1
2650,1--937495,1,1
2650,1--943402,1,1
2651,1--60893,8,1
2652,0--9897571,2,1
2653,1--941367,6,1
2653,1--935703,2,1
2654,0--9893229,1,1
2655,0--9850960,1,1
2656,1--78263,1,1
2657,0--692,1,1
2658,0--85217,2,1
2659,85--8218,1,1
2660,1--942812,1,1
2661,1--63353,1,1
2662,0--679,1,1
2662,0--553,5,1
2663,1--938570,1,1
2664,1--5077,1,1
2665,1--61959,6,1
2665,1--58342,1,1
2666,0--8222,2,1
2667,0--8222,1,1
2668,0--8222,17,1
2669,0--8222,10,1
2670,1--5152,1,1
2671,1--5088,1,1
2672,0--9864210,2,1
2673,0--692,2,1
2674,1--78445,1,1
2675,1--63216,1,1
2676,1--61581,4,1
2676,1--62380,1,1
2676,1--63216,14,1
2676,1--63476,19,1
2676,1--62798,1,1
2676,1--63477,4,1
2677,1--925165,1,1
2678,1--78276,1,1
2679,1--941341,1,1
2680,1--63408,1,1
2681,0--9898062,3,1
2682,0--9898062,2,1
2683,0--9864475,1,1
2684,1--5177,1,1
2685,1--5136,2,1
2686,0--9912392,1,1
2687,9953--0,1,1
2688,0--9906858,1,1
2689,1--63476,1,1
2689,1--63216,2,1
2690,0--9894202,1,1
2691,0--9861601,2,1
2692,1--907002,2,1
2693,0--9563886,1,1
2694,0--7156,14,1
2695,0--7156,7,1
2696,0--915008,1,1
2697,0--8023,1,1
2698,1--63421,1,1
2699,0--8223,58,1
2699,1--336,2,1
2700,1--930732,2,1
2701,0--9930946,1,1
2702,1--942623,2,1
2703,1--4597,36,1
2704,1--4597,1,1
2705,1--4597,1,1
2706,1--4597,13,1
2707,1--4597,2,1
2708,0--9847417,1,1
2709,1--78046,7,1
2710,1--78046,6,1
2711,1--78046,2,1
2712,0--9928349,1,1
2713,1--939447,1,1
2714,0--9909359,1,1
2715,0--9884613,1,1
2716,1--938093,2,1
2717,0--8207,4,1
2718,1--4944,1,1
2719,0--9939443,1,1
2720,1--5123,3,1
2721,1--4965,1,1
2721,0--698,1,1
2721,0--06,1,1
2721,1--336,1,1
2721,0--525,11,1
2722,0--525,2,1
2723,0--525,1,1
2724,0--525,2,1
2724,1--101,1,1
2725,1--942268,2,1
2726,0--9864304,1,1
2727,1--942611,2,1
2728,1--60690,20,1
2728,1--5241,1,1
2729,1--60690,16,1
2730,1--938103,4,1
2730,1--941531,7,1
2731,0--9921390,1,1
2732,1--60862,1,1
2733,2--8159,1,1
2734,94--017,1,1
2735,1--882948,1,1
2735,1--5176,1,1
2736,2--204,1,1
2737,2--89591,1,1
2738,1--4431,1,1
2739,0--85793,1,1
2739,1--78347,1,1
2739,1--78536,1,1
2739,1--78471,1,1
2739,1--78195,1,1
2739,1--78100,1,1
2739,1--78254,1,1
2740,1--78471,1,1
2741,0--8166,1,1
2742,1--4529,1,1
2743,1--5024,1,1
2744,1--5151,1,1
2745,0--692,1,1
2746,0--692,1,1
2747,1--68040,1,1
2748,1--68179,1,1
2748,1--940130,1,1
2749,1--921162,2,1
2750,1--60887,2,1
2751,0--692,1,1
2752,0--9914892,3,1
2753,0--9915802,1,1
2754,1--315,35,1
2754,0--203,18,1
2754,1--138,11,1
2754,1--317,8,1
2755,1--939161,1,1
2756,0--9913454,1,1
2757,1--5061,1,1
2758,0--692,1,1
2759,1--5236,1,1
2759,1--4997,1,1
2759,1--5173,1,1
2759,1--5148,1,1
2760,1--888213,1,1
2760,1--59091,1,1
2761,0--939616,3,1
2762,0--9861751,3,1
2763,1--5176,1,1
2764,1--5061,1,1
2765,1--60880,1,1
2766,1--938517,1,1
2767,1--5197,1,1
2767,1--5006,1,1
2768,1--4566,1,1
2769,0--09,6,1
2769,1--78503,8,1
2770,0--09,1,1
2770,0--7535,1,1
2770,1--78503,1,1
2770,1--84604,1,1
2771,0--06,22,1
2771,1--4914,2,1
2772,1--62654,4,1
2773,1--62654,2,1
2774,0--9966081,1,1
2775,0--692,1,1
2776,1--76010,4,1
2777,1--78125,4,1
2778,0--9827749,1,1
2779,1--78552,6,1
2780,1--907301,1,1
2780,1--910259,1,1
2780,1--78552,5,1
2781,0--9841266,1,1
2782,1--60130,9,1
2782,0--7945,29,1
2783,0--7945,1,1
2784,0--7945,1,1
2785,976--95271,1,1
2786,1--78347,3,1
2787,1--78471,5,1
2788,1--890311,4,1
2789,1--890311,2,1
2790,1--939038,5,1
2791,0--9912041,1,1
2792,958--8850,1,1
2793,958--8926,1,1
2794,987--699,1,1
2795,0--9962849,1,1
2796,958--631,9,1
2797,958--631,1,1
2798,0--7486,123,1
2798,1--4744,37,1
2799,0--7486,1,1
2800,3--936681,2,1
2801,3--86838,1,1
2802,2--907200,1,1
2803,1--77076,1,1
2804,1--5153,1,1
2805,958--8924,1,1
2806,958--98663,1,1
2807,975--278,1,1
2808,0--692,1,1
2809,0--311,1,1
2810,0--8254,1,1
2811,958--732,1,1
2812,958--8747,1,1
2813,0--8297,2,1
2814,1--4914,1,1
2815,88--7498,1,1
2816,1--5032,1,1
2817,1--62632,2,1
2818,0--9863708,1,1
2819,1--76010,1,1
2820,1--56534,4,1
2821,1--62249,1,1
2822,0--8388,2,1
2823,987--699,1,1
2824,1--78347,1,1
2825,0--85793,24,1
2825,1--78347,95,1
2825,1--78536,12,1
2825,1--78471,45,1
2825,1--78195,19,1
2825,1--84980,9,1
2825,1--78100,35,1
2825,1--84376,3,1
2825,1--78254,41,1
2826,1--78254,33,1
2826,1--78347,84,1
2827,0--85793,21,1
2827,1--78347,81,1
2827,1--78536,10,1
2827,1--78471,38,1
2827,1--78195,15,1
2827,1--84980,6,1
2827,1--78100,29,1
2827,1--78254,32,1
2828,1--78347,1,1
2829,0--85793,3,1
2829,1--78347,7,1
2829,1--78471,2,1
2829,1--78195,4,1
2829,1--78254,4,1
2830,1--5197,1,1
2830,1--5122,1,1
2831,0--7734,1,1
2832,1--4955,7,1
2832,0--7799,2,1
2833,0--646,1,1
2834,1--78347,1,1
2835,0--8028,2,1
2836,950--605,1,1
2837,0--416,1,1
2837,1--60684,9,1
2837,1--4052,51,1
2838,1--60684,5,1
2839,1--4052,1,1
2840,1--60684,3,1
2841,0--9574717,1,1
2842,0--692,1,1
2843,1--5150,1,1
2844,1--5187,1,1
2845,1--57056,1,1
2845,1--57506,22,1
2846,0--9841797,1,1
2847,0--9906765,1,1
2848,607--479,5,1
2849,607--479,1,1
2850,607--9470,1,1
2851,0--9891277,2,1
2852,1--882454,1,1
2853,1--78060,2,1
2854,1--61900,1,1
2855,0--692,1,1
2856,0--87114,1,1
2857,1--63213,1,1
2858,0--9969425,1,1
2859,1--4052,6,1
2860,0--692,1,1
2861,1--935614,2,1
2862,1--4792,1,1
2863,0--323,1,1
2864,1--943425,1,1
2865,94--6274,2,1
2865,94--6236,7,1
2866,1--78347,1,1
2867,1--880761,3,1
2868,0--9861710,2,1
2869,1--5168,1,1
2870,1--5084,2,1
2870,1--5078,1,1
2871,0--9965754,1,1
2872,1--942004,3,1
2873,1--942004,2,1
2874,1--942513,1,1
2875,1--5056,1,1
2876,1--5192,5,1
2877,0--578,1,1
2878,0--692,1,1
2879,0--9760967,1,1
2880,1--78396,3,1
2881,1--78396,1,1
2882,1--78396,1,1
2883,1--4199,3,1
2884,1--4199,2,1
2885,1--911174,1,1
2886,1--62106,1,1
2887,1--943492,1,1
2888,0--9966734,1,1
2889,0--9931397,1,1
2890,0--444,30,1
2890,0--7020,17,1
2890,1--4795,1,1
2890,1--85617,1,1
2890,1--84334,1,1
2890,0--08,24,1
2890,1--4557,85,1
2890,1--78063,2,1
2890,0--85709,7,1
2890,0--12,323,1
2890,1--4160,1,1
2890,1--4832,2,1
2890,1--78242,33,1
2890,1--4914,1,1
2890,0--7295,3,1
2890,0--7234,12,1
2890,0--316,1,1
2890,0--323,256,1
2891,0--444,1,1
2891,1--322,1,1
2891,0--12,14,1
2892,0--12,4,1
2892,1--4557,1,1
2893,0--12,1,1
2894,0--7020,1,1
2894,1--4557,1,1
2895,0--323,3,1
2896,0--12,1,1
2897,0--323,2,1
2898,0--12,5,1
2899,0--12,1,1
2900,0--12,1,1
2901,0--7020,1,1
2901,0--7234,5,1
2901,0--323,16,1
2902,0--323,1,1
2903,0--7020,1,1
2903,1--4557,21,1
2903,1--4377,1,1
2903,0--323,18,1
2904,0--12,2,1
2904,0--08,1,1
2905,0--323,1,1
2906,0--12,1,1
2907,1--4557,1,1
2908,0--85709,1,1
2908,0--08,1,1
2908,1--78242,2,1
2909,1--907568,1,1
2909,0--08,1,1
2909,1--78242,1,1
2910,1--4557,1,1
2911,0--385,6,1
2911,0--375,6,1
2911,0--449,3,1
2912,1--68281,1,1
2913,1--78441,88,1
2913,1--78350,5,1
2913,1--78560,97,1
2914,1--937110,1,1
2915,1--78560,11,1
2916,1--78441,18,1
2916,1--78560,10,1
2917,0--9965674,1,1
2918,1--78441,3,1
2918,1--78560,4,1
2919,1--5086,1,1
2920,0--9798307,1,1
2921,1--5152,1,1
2922,1--78292,1,1
2923,1--5011,7,1
2923,1--4767,11,1
2924,1--5011,1,1
2924,1--4767,1,1
2924,1--62953,1,1
2925,1--4767,1,1
2925,1--4516,1,1
2926,1--5170,1,1
2927,1--4961,1,1
2927,1--4937,1,1
2928,1--941447,1,1
2928,1--63446,1,1
2929,0--692,1,1
2930,0--8232,3,1
2931,0--8232,1,1
2932,1--78215,1,1
2933,1--63337,2,1
2934,1--4696,1,1
2935,0--692,1,1
2936,1--59270,5,1
2937,1--62184,2,1
2938,1--59403,5,1
2939,1--62513,5,1
2940,1--5027,1,1
2941,1--5197,1,1
2942,1--5307,2,1
2943,1--936704,1,1
2944,1--936704,1,1
2945,1--925023,1,1
2946,0--942349,2,1
2947,1--4666,9,1
2948,1--906101,1,1
2949,1--943456,1,1
2950,1--5122,1,1
2951,1--936274,2,1
2952,1--936274,1,1
2953,1--910392,1,1
2954,1--910392,5,1
2954,1--907587,3,1
2955,1--62320,9,1
2956,1--60907,2,1
2957,0--7660,6,1
2958,0--7660,41,1
2959,0--7660,32,1
2960,0--7660,1,1
2961,0--7660,4,1
2962,1--63375,6,1
2963,1--62266,1,1
2963,1--5114,1,1
2963,1--943892,1,1
2963,1--68281,1,1
2963,1--943336,2,1
2963,1--63375,4,1
2964,1--62266,1,1
2965,1--63375,2,1
2966,0--9776209,1,1
2967,85--7992,2,1
2968,1--61308,4,1
2969,1--76010,1,1
2970,0--9962642,1,1
2971,1--58576,6,1
2972,1--4951,1,1
2973,1--78397,5,1
2973,0--85234,2,1
2974,0--692,1,1
2975,1--68076,9,1
2976,0--9911303,1,1
2977,0--06,1,1
2978,1--936940,1,1
2979,0--9849528,1,1
2980,0--9967880,1,1
2981,1--9765,1,1
2982,1--61417,1,1
2983,1--84553,2,1
2984,1--78179,4,1
2985,1--84553,1,1
2985,1--78179,3,1
2986,1--900968,1,1
2987,0--9931955,1,1
2988,1--62105,1,1
2989,0--9933169,1,1
2990,1--57088,1,1
2990,0--911317,1,1
2991,1--5077,2,1
2991,1--5076,2,1
2992,0--692,1,1
2993,1--908191,1,1
2994,0--9656576,2,1
2995,1--873609,2,1
2996,1--58948,6,1
2997,1--58948,5,1
2998,1--62968,1,1
2998,1--62969,2,1
2998,1--62403,3,1
2999,0--9573513,1,1
3000,1--77655,10,1
3001,0--9823358,1,1
3002,0--9932251,1,1
3003,0--9892529,1,1
3004,0--9846809,1,1
3005,1--62929,1,1
3006,0--692,2,1
3007,0--9571784,1,1
3008,1--941692,1,1
3009,0--9897532,2,1
3010,1--933372,2,1
3010,1--60945,29,1
3011,1--910118,1,1
3012,1--68112,1,1
3013,1--5121,1,1
3014,0--9576258,2,1
3015,1--62938,1,1
3016,1--62938,1,1
3017,1--5405,1,1
3018,1--929647,1,1
3019,1--937347,1,1
3020,1--63576,2,1
3021,1--5075,1,1
3022,1--9781,1,1
3022,1--943244,1,1
3022,1--68230,2,1
3022,1--943420,2,1
3023,1--943420,1,1
3024,0--9894635,1,1
3025,1--77233,1,1
3026,1--78201,2,1
3027,0--9933728,1,1
3028,0--692,1,1
3029,1--84159,1,1
3030,1--942299,3,1
3030,1--940887,4,1
3031,1--940887,1,1
3032,1--61317,1,1
3033,1--62253,5,1
3034,1--62253,4,1
3035,1--58394,1,1
3036,1--909133,1,1
3037,1--909133,1,1
3038,1--5116,1,1
3039,1--5116,1,1
3040,0--9943881,1,1
3041,1--940716,1,1
3041,1--4384,2,1
3042,1--5039,1,1
3043,0--9815519,1,1
3044,0--9856584,1,1
3045,0--9903411,1,1
3046,1--61519,5,1
3047,0--913552,2,1
3048,1--5169,1,1
3049,1--5194,1,1
3050,0--9966649,1,1
3051,1--908998,8,1
3052,1--908998,6,1
3053,0--8036,1,1
3054,0--8036,1,1
3055,1--4448,1,1
3055,1--78541,1,1
3056,1--4448,1,1
3056,1--78541,1,1
3057,0--9963000,1,1
3058,0--7112,1,1
3059,1--4402,1,1
3060,1--4403,1,1
3060,1--4405,1,1
3060,1--4402,1,1
3061,1--59963,1,1
3061,1--4405,1,1
3061,1--4402,1,1
3062,0--571,95,1
3062,84--16282,1,1
3063,0--571,4,1
3064,0--7163,1,1
3065,0--9932886,2,1
3066,0--9932886,1,1
3067,1--78330,13,1
3067,1--85604,10,1
3068,0--9860997,1,1
3069,1--940457,2,1
3070,1--5141,1,1
3071,1--940997,2,1
3072,1--59233,6,1
3073,1--59233,5,1
3074,0--85785,1,1
3074,1--62892,3,1
3074,2--940373,1,1
3074,2--940411,1,1
3074,1--60901,5,1
3075,1--60901,1,1
3076,1--60901,1,1
3077,0--578,1,1
3078,1--61147,5,1
3078,0--8386,1,1
3079,1--938797,1,1
3080,1--4987,3,1
3081,1--5123,1,1
3082,0--9928269,1,1
3083,1--59255,1,1
3084,1--4555,3,1
3085,1--4555,10,1
3086,0--692,1,1
3087,1--4930,3,1
3088,1--4930,21,1
3088,0--7627,4,1
3089,1--4351,3,1
3090,0--9928036,1,1
3091,1--942672,2,1
3091,1--939629,3,1
3091,1--942934,3,1
3092,1--939629,2,1
3092,1--942934,1,1
3093,1--930448,1,1
3094,1--78473,1,1
3095,1--62859,1,1
3096,1--62859,2,1
3097,1--61468,1,1
3098,0--9932112,1,1
3099,1--60381,3,1
3100,1--56097,1,1
3101,1--60699,19,1
3101,1--56097,4,1
3101,0--930193,1,1
3102,1--60699,3,1
3103,1--63344,1,1
3104,1--5195,1,1
3105,1--78196,1,1
3106,1--56037,2,1
3107,0--9962431,1,1
3108,0--692,1,1
3109,0--374,1,1
3109,0--09,1,1
3109,0--86547,1,1
3110,0--374,9,1
3110,1--250,8,1
3110,1--4668,1,1
3111,0--374,2,1
3112,0--300,1,1
3113,1--61933,6,1
3114,1--61933,3,1
3114,1--60746,1,1
3115,1--78456,4,1
3116,0--9932094,2,1
3117,0--9891696,1,1
3118,1--5089,1,1
3119,0--9852701,1,1
3120,0--9903876,1,1
3121,1--935065,1,1
3122,0--692,1,1
3123,1--7257,1,1
3124,0--9932236,1,1
3125,1--943888,2,1
3125,0--9831863,3,1
3126,1--4729,11,1
3127,1--4729,3,1
3128,1--5231,3,1
3129,1--59695,1,1
3130,1--250,20,1
3131,1--59826,1,1
3131,1--68025,1,1
3132,1--5148,1,1
3133,0--692,1,1
3134,1--63194,15,1
3135,1--55861,4,1
3136,1--55861,1,1
3137,1--55861,1,1
3138,1--934200,6,1
3139,0--9862825,1,1
3140,1--62731,2,1
3141,0--9908606,1,1
3142,1--4992,1,1
3143,1--78322,1,1
3144,1--68023,1,1
3145,1--58124,1,1
3146,1--4382,1,1
3147,1--5088,1,1
3148,1--60414,2,1
3149,0--692,1,1
3150,1--4939,1,1
3151,1--57843,1,1
3152,0--241,1,1
3152,1--941493,4,1
3153,1--941493,3,1
3154,1--941493,1,1
3155,1--5122,1,1
3156,0--18,2,1
3157,1--927958,1,1
3158,0--692,1,1
3159,1--76010,2,1
3160,0--9913166,1,1
3161,0--7545,4,1
3162,0--7545,1,1
3163,1--292,1,1
3164,1--4751,2,1
3165,1--84409,4,1
3166,1--59714,2,1
3167,0--9885787,1,1
3168,1--908824,1,1
3169,1--62229,12,1
3170,0--9914643,1,1
3171,1--68046,1,1
3172,1--5173,1,1
3173,1--910080,1,1
3174,1--77085,11,1
3175,1--77085,3,1
3176,1--5173,1,1
3177,1--62218,1,1
3178,1--5196,2,1
